order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
196954,39554,901,1,71.07,0.128,71.07
196955,113932,3383,5,250.29,0.016,1251.45
196956,16590,3264,3,122.96,0.194,368.88
196957,38233,1394,4,141.84,0.21,567.36
196958,627,7881,1,41.2,0.203,41.2
196959,104390,7502,4,81.66,0.105,326.64
196960,37487,3897,5,135.43,0.003,677.15
196961,8902,1970,4,84.36,0.205,337.44
196962,1217,3236,2,136.02,0.132,272.04
196963,19031,7506,2,245.35,0.15,490.7
196964,6936,7707,4,420.82,0.153,1683.28
196965,64587,6947,4,172.31,0.165,689.24
196966,119952,3757,2,218.88,0.119,437.76
196967,39079,7021,4,419.11,0.161,1676.44
196968,26629,2498,4,136.96,0.118,547.84
196969,61193,6793,2,220.72,0.075,441.44
196970,61461,6864,2,78.53,0.096,157.06
196971,42497,7727,3,451.85,0.006,1355.55
196972,35257,1830,4,329.17,0.052,1316.68
196973,32392,508,4,200.08,0.242,800.32
196974,85321,1892,1,72.58,0.064,72.58
196975,81932,7922,2,79.76,0.14,159.52
196976,7398,4373,5,247.61,0.01,1238.05
196977,21829,944,1,120.06,0.231,120.06
196978,67252,2492,1,89.1,0.044,89.1
196979,57324,3071,5,460.4,0.07,2302.0
196980,51098,4937,3,310.88,0.204,932.64
196981,82496,1559,1,375.92,0.164,375.92
196982,52201,3290,1,96.89,0.166,96.89
196983,64366,6670,1,300.09,0.193,300.09
196984,50624,5915,3,410.7,0.144,1232.1
196985,119498,7583,4,210.85,0.116,843.4
196986,66044,3215,4,310.57,0.139,1242.28
196987,111089,7391,2,66.85,0.112,133.7
196988,115613,2780,3,292.47,0.15,877.41
196989,50741,5571,2,141.3,0.223,282.6
196990,86966,5655,1,361.25,0.23,361.25
196991,108345,3865,1,436.39,0.116,436.39
196992,41236,6135,5,228.16,0.048,1140.8
196993,96434,1699,3,271.66,0.052,814.98
196994,80943,2088,2,185.81,0.18,371.62
196995,17138,6863,4,129.33,0.041,517.32
196996,35619,4630,1,147.08,0.205,147.08
196997,10204,372,2,368.9,0.242,737.8
196998,106170,2175,4,419.63,0.091,1678.52
196999,33076,7731,3,247.78,0.054,743.34
197000,111462,3568,4,255.93,0.04,1023.72
197001,5855,4186,1,186.23,0.049,186.23
197002,16656,471,3,209.82,0.177,629.46
197003,59141,3860,1,358.67,0.108,358.67
197004,64193,7995,4,41.69,0.028,166.76
197005,83265,1832,3,250.07,0.117,750.21
197006,98942,6281,3,340.02,0.192,1020.06
197007,38477,6559,1,458.36,0.04,458.36
197008,109995,4267,2,57.66,0.166,115.32
197009,62849,1192,2,129.18,0.21,258.36
197010,87251,1561,3,247.05,0.036,741.15
197011,80292,1386,2,450.49,0.014,900.98
197012,51632,2532,4,185.5,0.228,742.0
197013,30841,1177,2,33.02,0.173,66.04
197014,45327,4644,5,389.05,0.04,1945.25
197015,98768,857,5,342.24,0.051,1711.2
197016,113852,7067,4,144.47,0.065,577.88
197017,44618,7265,3,326.81,0.08,980.43
197018,9912,2624,1,117.75,0.189,117.75
197019,33111,6736,4,362.24,0.191,1448.96
197020,55713,6330,5,159.77,0.094,798.85
197021,47356,6976,5,417.44,0.129,2087.2
197022,24709,2551,4,281.08,0.053,1124.32
197023,91050,338,5,257.91,0.176,1289.55
197024,70551,2254,3,228.88,0.235,686.64
197025,107648,729,1,420.32,0.143,420.32
197026,13242,1960,2,293.66,0.116,587.32
197027,18978,1455,2,317.95,0.042,635.9
197028,35830,6973,3,337.14,0.024,1011.42
197029,110397,5342,4,79.79,0.118,319.16
197030,39880,266,3,86.69,0.224,260.07
197031,112775,1233,2,242.94,0.059,485.88
197032,59935,6769,1,360.3,0.225,360.3
197033,89082,4545,5,145.18,0.012,725.9
197034,62684,7213,5,359.94,0.221,1799.7
197035,73476,5152,2,123.68,0.232,247.36
197036,81506,5256,4,97.32,0.195,389.28
197037,59486,4356,4,87.56,0.225,350.24
197038,38870,6006,1,156.11,0.118,156.11
197039,12853,2447,5,77.51,0.148,387.55
197040,108824,7641,2,13.7,0.131,27.4
197041,90170,1561,4,232.96,0.091,931.84
197042,47830,1656,5,395.29,0.174,1976.45
197043,104969,2066,4,7.04,0.194,28.16
197044,56752,6800,4,215.85,0.113,863.4
197045,64490,5562,2,357.82,0.22,715.64
197046,87278,1361,1,364.67,0.168,364.67
197047,56622,6582,4,67.91,0.24,271.64
197048,8911,2128,5,137.77,0.145,688.85
197049,115783,64,2,420.1,0.081,840.2
197050,42547,1135,1,386.7,0.209,386.7
197051,94157,3749,3,5.6,0.075,16.8
197052,83565,4109,3,349.29,0.099,1047.87
197053,116397,3318,3,75.51,0.243,226.53
197054,28517,7036,3,336.71,0.044,1010.13
197055,100447,1325,3,74.93,0.061,224.79
197056,45027,1800,4,29.49,0.186,117.96
197057,94955,4723,2,57.16,0.051,114.32
197058,53350,1882,2,107.19,0.163,214.38
197059,74749,2040,3,217.75,0.102,653.25
197060,95568,7938,4,48.07,0.063,192.28
197061,70298,3100,3,411.08,0.17,1233.24
197062,64443,6831,2,379.07,0.079,758.14
197063,71199,7272,3,359.82,0.16,1079.46
197064,50899,3382,1,167.19,0.142,167.19
197065,23278,6215,2,247.89,0.025,495.78
197066,88563,3830,2,331.1,0.241,662.2
197067,13265,6778,2,315.1,0.2,630.2
197068,84757,7434,4,306.67,0.061,1226.68
197069,51791,5418,5,169.31,0.047,846.55
197070,20147,3121,2,67.35,0.036,134.7
197071,3917,6854,1,183.44,0.065,183.44
197072,74992,4440,4,52.4,0.063,209.6
197073,11218,4884,4,271.48,0.117,1085.92
197074,27574,1229,5,357.1,0.061,1785.5
197075,6356,6931,2,172.58,0.137,345.16
197076,5429,3557,2,211.76,0.045,423.52
197077,60511,5907,1,371.17,0.175,371.17
197078,57884,633,5,325.37,0.054,1626.85
197079,107957,955,3,120.31,0.097,360.93
197080,21133,7574,3,275.51,0.034,826.53
197081,82674,3068,1,269.94,0.01,269.94
197082,25852,4594,3,212.58,0.167,637.74
197083,56308,1194,4,409.76,0.093,1639.04
197084,118200,3145,3,134.08,0.158,402.24
197085,95812,3345,4,291.23,0.199,1164.92
197086,49389,6474,5,60.63,0.161,303.15
197087,62510,4896,1,336.2,0.012,336.2
197088,108096,7563,5,16.21,0.095,81.05
197089,19379,97,1,13.02,0.091,13.02
197090,64490,5864,4,333.18,0.085,1332.72
197091,34703,3067,4,311.05,0.14,1244.2
197092,98862,6281,3,395.15,0.061,1185.45
197093,72707,7469,3,325.33,0.186,975.99
197094,65872,5236,1,233.09,0.181,233.09
197095,44809,6205,3,331.1,0.146,993.3
197096,6014,5027,4,183.12,0.118,732.48
197097,48695,7521,3,157.02,0.173,471.06
197098,35290,2491,3,361.89,0.173,1085.67
197099,107690,2735,1,467.13,0.049,467.13
197100,30485,3774,1,20.71,0.03,20.71
197101,109699,475,4,39.37,0.04,157.48
197102,3455,6595,1,372.75,0.002,372.75
197103,108478,1821,3,72.84,0.04,218.52
197104,15562,5140,4,388.61,0.134,1554.44
197105,48558,3713,1,346.51,0.16,346.51
197106,109573,4527,3,280.16,0.231,840.48
197107,95607,6856,1,274.05,0.16,274.05
197108,57564,6018,1,396.5,0.196,396.5
197109,47789,4158,4,78.46,0.151,313.84
197110,90193,2995,4,252.22,0.248,1008.88
197111,113680,5328,4,150.98,0.191,603.92
197112,54985,1188,2,335.17,0.107,670.34
197113,51702,2082,1,349.32,0.166,349.32
197114,53978,3964,3,88.08,0.03,264.24
197115,31941,3783,5,235.62,0.073,1178.1
197116,33947,7636,5,362.24,0.202,1811.2
197117,15815,5199,5,368.07,0.083,1840.35
197118,109854,3609,4,37.74,0.069,150.96
197119,118374,1545,1,180.45,0.198,180.45
197120,48517,3612,3,366.24,0.153,1098.72
197121,55312,2603,1,36.32,0.002,36.32
197122,41366,1890,5,112.92,0.214,564.6
197123,60589,3309,5,436.72,0.011,2183.6
197124,69906,2617,3,152.36,0.11,457.08
197125,34021,3527,1,202.23,0.104,202.23
197126,16482,26,3,238.39,0.141,715.17
197127,114338,1420,1,175.37,0.231,175.37
197128,955,6923,2,289.34,0.136,578.68
197129,98311,5299,5,367.27,0.145,1836.35
197130,70448,3131,1,66.61,0.012,66.61
197131,15570,151,5,45.16,0.018,225.8
197132,38086,1782,3,199.96,0.245,599.88
197133,89616,5993,1,394.15,0.107,394.15
197134,68678,5211,1,10.04,0.198,10.04
197135,78241,2,1,238.49,0.109,238.49
197136,71602,4324,4,25.62,0.199,102.48
197137,56220,7242,3,375.22,0.145,1125.66
197138,55338,1183,5,456.5,0.086,2282.5
197139,34624,7408,1,95.45,0.137,95.45
197140,65361,6211,5,269.16,0.123,1345.8
197141,39266,3222,1,171.88,0.236,171.88
197142,50414,7221,3,57.92,0.125,173.76
197143,111671,2601,1,209.83,0.138,209.83
197144,113192,6108,5,310.84,0.103,1554.2
197145,43935,1324,1,231.52,0.213,231.52
197146,71898,7458,4,195.06,0.141,780.24
197147,106392,1469,5,84.41,0.2,422.05
197148,43477,6079,1,165.43,0.111,165.43
197149,14214,7769,3,243.62,0.079,730.86
197150,85368,250,3,395.84,0.138,1187.52
197151,91530,5191,3,155.24,0.038,465.72
197152,63198,5130,1,190.84,0.019,190.84
197153,77664,1155,4,272.69,0.106,1090.76
197154,95834,6413,2,259.45,0.248,518.9
197155,72517,6863,3,103.98,0.229,311.94
197156,82153,5251,5,259.46,0.062,1297.3
197157,102067,3034,1,349.43,0.205,349.43
197158,115904,7440,4,172.6,0.099,690.4
197159,95007,3627,3,406.02,0.13,1218.06
197160,100155,142,2,56.0,0.093,112.0
197161,10189,6899,5,262.88,0.221,1314.4
197162,90608,1159,2,40.15,0.212,80.3
197163,31401,4066,1,111.32,0.146,111.32
197164,75642,34,4,371.9,0.188,1487.6
197165,63776,1329,3,111.83,0.239,335.49
197166,55425,6218,2,464.99,0.037,929.98
197167,6546,1431,3,45.27,0.237,135.81
197168,681,405,5,116.99,0.001,584.95
197169,85745,2557,5,55.46,0.018,277.3
197170,91088,7133,2,85.1,0.204,170.2
197171,118862,4584,3,110.51,0.063,331.53
197172,10554,6440,3,415.99,0.101,1247.97
197173,104667,7231,5,112.4,0.085,562.0
197174,102670,5862,1,272.03,0.107,272.03
197175,111885,4923,3,140.68,0.199,422.04
197176,82546,5684,3,297.32,0.125,891.96
197177,94481,4864,3,116.56,0.088,349.68
197178,24702,1106,4,29.32,0.229,117.28
197179,24000,6689,3,295.57,0.132,886.71
197180,92858,135,4,406.14,0.155,1624.56
197181,36409,2366,4,130.13,0.023,520.52
197182,94824,5045,2,151.36,0.161,302.72
197183,104592,14,5,320.51,0.142,1602.55
197184,53666,346,1,297.08,0.213,297.08
197185,24833,4992,3,134.4,0.039,403.2
197186,58973,7559,3,71.96,0.183,215.88
197187,67054,968,4,288.56,0.021,1154.24
197188,8107,3297,1,77.17,0.147,77.17
197189,60189,7345,1,290.01,0.051,290.01
197190,100839,6717,2,283.89,0.158,567.78
197191,67152,1391,4,301.41,0.16,1205.64
197192,24811,6203,5,26.48,0.086,132.4
197193,71525,4098,2,246.89,0.012,493.78
197194,22049,379,2,353.36,0.219,706.72
197195,92118,3897,4,121.58,0.105,486.32
197196,53519,1195,2,365.41,0.18,730.82
197197,59834,4026,3,209.44,0.027,628.32
197198,11688,7967,3,239.5,0.016,718.5
197199,23198,124,4,350.07,0.078,1400.28
197200,110477,4477,2,168.11,0.235,336.22
197201,84494,4623,3,247.46,0.002,742.38
197202,92988,7367,1,91.47,0.184,91.47
197203,95170,3640,1,300.01,0.034,300.01
197204,100437,7101,3,321.49,0.021,964.47
197205,80577,1578,1,117.01,0.067,117.01
197206,55537,7333,4,425.43,0.01,1701.72
197207,75565,5048,3,415.17,0.074,1245.51
197208,105012,6983,2,39.64,0.202,79.28
197209,118106,4974,4,270.67,0.056,1082.68
197210,104170,7629,2,241.17,0.038,482.34
197211,19851,2117,2,16.05,0.246,32.1
197212,115265,3913,4,308.48,0.029,1233.92
197213,104113,1897,2,199.53,0.202,399.06
197214,96189,5149,2,372.35,0.09,744.7
197215,20880,727,2,320.02,0.113,640.04
197216,17654,1830,5,299.66,0.137,1498.3
197217,74204,5939,2,205.76,0.07,411.52
197218,23337,5220,5,368.53,0.18,1842.65
197219,11082,6581,2,365.36,0.179,730.72
197220,41589,4696,5,97.5,0.236,487.5
197221,42619,7831,4,256.03,0.088,1024.12
197222,43440,5827,5,219.11,0.04,1095.55
197223,49846,1083,4,63.95,0.169,255.8
197224,42639,3272,5,139.62,0.246,698.1
197225,33641,1066,3,410.95,0.08,1232.85
197226,69831,5420,2,43.8,0.097,87.6
197227,81785,6162,5,119.64,0.066,598.2
197228,101649,1492,2,72.49,0.161,144.98
197229,70140,3212,2,321.19,0.205,642.38
197230,111745,7976,4,111.21,0.05,444.84
197231,24081,5290,2,118.19,0.099,236.38
197232,91269,7977,1,68.35,0.027,68.35
197233,11317,3384,1,111.18,0.049,111.18
197234,91722,4188,1,66.82,0.069,66.82
197235,40980,1987,4,166.86,0.191,667.44
197236,37511,4151,1,400.1,0.191,400.1
197237,110356,1537,4,447.95,0.051,1791.8
197238,46006,5691,1,318.58,0.054,318.58
197239,22704,2791,4,199.0,0.093,796.0
197240,58113,2945,5,335.6,0.13,1678.0
197241,32992,3072,2,143.81,0.189,287.62
197242,74216,390,2,168.99,0.205,337.98
197243,48329,2252,5,341.13,0.168,1705.65
197244,62128,4840,1,120.01,0.022,120.01
197245,110405,2076,2,87.12,0.238,174.24
197246,103941,16,1,378.26,0.079,378.26
197247,20826,4280,3,73.32,0.225,219.96
197248,31842,6080,3,199.36,0.087,598.08
197249,38532,6008,2,409.83,0.107,819.66
197250,32645,389,3,126.82,0.15,380.46
197251,56593,7085,3,119.05,0.23,357.15
197252,1248,7844,3,53.93,0.119,161.79
197253,104365,3223,1,121.65,0.178,121.65
197254,83862,3499,1,394.9,0.151,394.9
197255,73010,5715,3,328.35,0.15,985.05
197256,31406,7826,2,43.97,0.031,87.94
197257,111724,429,5,40.26,0.071,201.3
197258,117223,1287,2,222.97,0.057,445.94
197259,65966,3203,2,327.54,0.244,655.08
197260,96364,2444,2,4.47,0.176,8.94
197261,6739,5921,1,21.31,0.056,21.31
197262,61612,6133,3,254.36,0.18,763.08
197263,109889,5946,5,348.1,0.174,1740.5
197264,119502,36,1,88.27,0.213,88.27
197265,26199,7763,4,319.16,0.005,1276.64
197266,24625,6541,5,434.62,0.066,2173.1
197267,103030,995,5,302.21,0.201,1511.05
197268,19865,2408,3,360.26,0.072,1080.78
197269,24228,6619,2,224.82,0.068,449.64
197270,36364,5483,4,293.78,0.04,1175.12
197271,1675,7851,2,154.37,0.163,308.74
197272,32971,4587,2,436.54,0.086,873.08
197273,102375,96,2,312.48,0.114,624.96
197274,76856,5697,3,151.56,0.165,454.68
197275,80221,1397,5,130.19,0.199,650.95
197276,101677,2835,2,238.28,0.056,476.56
197277,50745,5219,2,97.16,0.201,194.32
197278,9488,779,4,236.59,0.108,946.36
197279,37122,2201,5,51.88,0.144,259.4
197280,49104,4448,4,85.14,0.189,340.56
197281,76974,3080,3,146.03,0.176,438.09
197282,68200,6004,1,139.08,0.142,139.08
197283,82968,3945,5,144.8,0.021,724.0
197284,88531,1045,1,290.64,0.207,290.64
197285,14178,2073,1,205.23,0.113,205.23
197286,85204,2445,2,77.83,0.238,155.66
197287,98185,569,3,90.48,0.195,271.44
197288,25826,6527,3,331.01,0.029,993.03
197289,6207,7840,1,66.23,0.176,66.23
197290,14979,3985,4,247.91,0.002,991.64
197291,113869,3632,2,108.49,0.238,216.98
197292,70270,804,5,45.73,0.197,228.65
197293,75734,4928,1,236.75,0.097,236.75
197294,50645,45,2,169.66,0.136,339.32
197295,64207,5989,3,20.13,0.245,60.39
197296,65573,7542,5,124.63,0.084,623.15
197297,16199,7272,1,413.37,0.035,413.37
197298,111460,7763,3,291.89,0.09,875.67
197299,69690,2050,1,309.89,0.145,309.89
197300,35962,5333,3,83.99,0.128,251.97
197301,84104,6605,1,308.06,0.166,308.06
197302,48962,4432,3,104.93,0.039,314.79
197303,76913,7606,4,58.83,0.249,235.32
197304,33529,5159,1,155.35,0.17,155.35
197305,99564,4669,1,170.04,0.135,170.04
197306,85366,4777,5,297.65,0.073,1488.25
197307,103338,3449,2,445.92,0.004,891.84
197308,66273,1175,1,398.36,0.115,398.36
197309,55512,3709,1,328.65,0.185,328.65
197310,96448,595,4,65.87,0.003,263.48
197311,6668,4813,1,106.36,0.117,106.36
197312,75165,6866,1,206.03,0.209,206.03
197313,53381,6923,4,276.62,0.174,1106.48
197314,5304,1444,3,256.54,0.189,769.62
197315,93539,292,3,355.94,0.073,1067.82
197316,53146,6817,5,173.94,0.056,869.7
197317,25399,4283,5,444.27,0.078,2221.35
197318,79999,5881,3,83.5,0.212,250.5
197319,33062,2949,1,330.77,0.22,330.77
197320,91729,3033,1,484.53,0.03,484.53
197321,68939,1419,1,141.13,0.028,141.13
197322,58901,6251,5,391.5,0.108,1957.5
197323,26544,4049,2,106.91,0.022,213.82
197324,16219,6059,4,33.55,0.034,134.2
197325,41801,2643,1,375.26,0.207,375.26
197326,48166,1228,2,306.83,0.21,613.66
197327,26838,1748,4,104.97,0.069,419.88
197328,106162,5601,5,417.84,0.13,2089.2
197329,73971,4517,1,395.09,0.13,395.09
197330,4266,5931,5,46.45,0.155,232.25
197331,6614,6677,5,124.4,0.11,622.0
197332,1041,7968,1,153.25,0.048,153.25
197333,9884,1672,3,270.45,0.224,811.35
197334,97861,4634,3,204.04,0.051,612.12
197335,3845,2255,2,38.15,0.091,76.3
197336,39443,2466,4,176.58,0.086,706.32
197337,91336,732,3,350.45,0.207,1051.35
197338,23015,3418,5,66.97,0.151,334.85
197339,115474,2641,2,228.17,0.02,456.34
197340,102705,4925,5,381.15,0.104,1905.75
197341,40804,5418,1,164.51,0.074,164.51
197342,7166,4441,3,407.9,0.061,1223.7
197343,1969,297,5,396.29,0.132,1981.45
197344,87831,7617,5,401.53,0.076,2007.65
197345,101243,4827,1,230.49,0.126,230.49
197346,12943,2552,3,121.65,0.204,364.95
197347,43941,7736,1,91.27,0.242,91.27
197348,97116,1075,2,196.51,0.236,393.02
197349,118953,5344,1,332.1,0.154,332.1
197350,15008,57,3,336.58,0.056,1009.74
197351,32355,5625,1,189.55,0.212,189.55
197352,57860,2042,5,343.3,0.215,1716.5
197353,57433,6466,4,296.67,0.115,1186.68
197354,97346,6891,2,328.55,0.024,657.1
197355,70771,6243,1,327.39,0.053,327.39
197356,54722,7451,1,82.2,0.172,82.2
197357,119922,4001,5,180.11,0.117,900.55
197358,112434,6011,4,444.33,0.069,1777.32
197359,38449,4551,5,292.5,0.01,1462.5
197360,1026,6928,4,118.5,0.167,474.0
197361,5715,2541,3,4.77,0.128,14.31
197362,41690,2961,1,240.3,0.018,240.3
197363,16364,7897,4,14.8,0.154,59.2
197364,40756,1334,2,255.61,0.085,511.22
197365,53970,6058,5,50.19,0.199,250.95
197366,109366,7142,2,128.08,0.088,256.16
197367,11244,6556,3,244.06,0.202,732.18
197368,2681,3063,2,284.47,0.164,568.94
197369,59216,2395,3,289.14,0.168,867.42
197370,75688,5400,2,66.24,0.117,132.48
197371,77247,6687,5,111.71,0.148,558.55
197372,81037,5328,1,145.57,0.22,145.57
197373,38711,7980,5,235.61,0.167,1178.05
197374,33245,1551,3,346.22,0.102,1038.66
197375,119355,5433,2,49.25,0.169,98.5
197376,93810,2910,5,98.58,0.131,492.9
197377,11516,899,2,78.35,0.038,156.7
197378,37148,1917,5,377.06,0.077,1885.3
197379,50750,5127,2,54.71,0.095,109.42
197380,61546,7742,1,12.7,0.032,12.7
197381,87838,1677,3,168.96,0.201,506.88
197382,15126,2550,2,290.16,0.235,580.32
197383,47269,6253,2,228.88,0.226,457.76
197384,51308,4732,2,138.01,0.073,276.02
197385,2466,269,4,188.38,0.206,753.52
197386,80660,5770,4,115.72,0.189,462.88
197387,113413,873,1,376.25,0.198,376.25
197388,71912,2012,3,344.04,0.196,1032.12
197389,113653,3192,3,288.55,0.027,865.65
197390,60416,5355,4,10.64,0.241,42.56
197391,106011,5667,1,38.3,0.063,38.3
197392,118422,4354,1,48.61,0.14,48.61
197393,23097,984,2,119.17,0.114,238.34
197394,35086,5301,4,25.71,0.206,102.84
197395,71462,2640,4,244.49,0.153,977.96
197396,34355,2119,3,107.61,0.188,322.83
197397,115656,4564,1,364.43,0.034,364.43
197398,51282,3515,1,261.38,0.053,261.38
197399,49237,4022,4,295.09,0.102,1180.36
197400,114263,2013,4,346.38,0.081,1385.52
197401,117166,996,4,261.27,0.024,1045.08
197402,97206,273,5,193.35,0.217,966.75
197403,31130,7629,2,242.93,0.031,485.86
197404,46280,7973,1,139.66,0.108,139.66
197405,29892,7617,1,328.53,0.244,328.53
197406,113745,5416,3,185.22,0.111,555.66
197407,16721,2514,4,323.06,0.139,1292.24
197408,21808,7415,4,297.8,0.22,1191.2
197409,80644,1475,5,429.46,0.008,2147.3
197410,43028,1314,3,339.7,0.207,1019.1
197411,101571,794,4,407.7,0.121,1630.8
197412,71788,379,4,411.73,0.09,1646.92
197413,18927,4824,5,446.46,0.107,2232.3
197414,42179,1289,3,80.38,0.105,241.14
197415,10657,2819,1,5.2,0.021,5.2
197416,90640,2073,1,212.63,0.081,212.63
197417,26494,7273,2,140.6,0.065,281.2
197418,20359,1849,3,450.22,0.008,1350.66
197419,111771,6762,4,238.24,0.014,952.96
197420,36488,6200,1,32.54,0.045,32.54
197421,44447,713,5,286.91,0.045,1434.55
197422,8764,2053,3,296.93,0.132,890.79
197423,56352,3606,5,215.88,0.226,1079.4
197424,47520,6785,2,375.15,0.021,750.3
197425,88874,2200,5,123.69,0.144,618.45
197426,36151,3407,1,202.05,0.18,202.05
197427,55260,7291,2,203.19,0.165,406.38
197428,41211,1091,5,64.2,0.106,321.0
197429,14948,2298,4,255.41,0.067,1021.64
197430,96836,4104,1,102.2,0.237,102.2
197431,81533,1300,5,293.09,0.22,1465.45
197432,59320,6191,2,292.63,0.137,585.26
197433,114636,5290,3,110.19,0.16,330.57
197434,96966,1721,1,141.1,0.22,141.1
197435,115760,3411,5,72.29,0.102,361.45
197436,43035,7087,2,392.1,0.187,784.2
197437,74633,4601,2,366.84,0.116,733.68
197438,6316,5501,4,195.08,0.066,780.32
197439,64290,7324,2,33.66,0.209,67.32
197440,75235,5024,5,169.95,0.119,849.75
197441,54700,5938,2,84.46,0.157,168.92
197442,22560,5263,4,37.1,0.098,148.4
197443,20292,3285,3,155.38,0.18,466.14
197444,28272,6090,5,119.09,0.012,595.45
197445,3287,5222,1,337.0,0.196,337.0
197446,14487,5057,2,456.49,0.086,912.98
197447,17575,2713,5,228.07,0.191,1140.35
197448,70804,4185,5,411.56,0.03,2057.8
197449,46198,7247,1,76.96,0.071,76.96
197450,38977,5485,4,21.65,0.063,86.6
197451,66277,7948,4,434.42,0.044,1737.68
197452,28841,3323,3,350.63,0.145,1051.89
197453,30424,4046,1,386.69,0.222,386.69
197454,101368,5108,4,393.93,0.133,1575.72
197455,106583,3865,3,397.39,0.195,1192.17
197456,30821,3688,1,478.95,0.029,478.95
197457,35426,3324,2,324.26,0.19,648.52
197458,93421,1439,1,98.67,0.224,98.67
197459,88907,2674,2,258.33,0.222,516.66
197460,213,5324,3,375.98,0.141,1127.94
197461,4721,4655,1,267.83,0.134,267.83
197462,30,6213,4,8.08,0.044,32.32
197463,36485,3338,5,241.65,0.238,1208.25
197464,53413,3522,2,231.55,0.127,463.1
197465,117237,6925,4,290.65,0.164,1162.6
197466,38613,6731,1,173.2,0.064,173.2
197467,57144,3963,2,153.57,0.184,307.14
197468,29823,3316,4,111.78,0.036,447.12
197469,35500,5790,2,334.2,0.199,668.4
197470,87611,1177,4,34.94,0.125,139.76
197471,90098,7318,5,300.24,0.191,1501.2
197472,5581,7078,3,314.42,0.102,943.26
197473,70614,2164,2,52.84,0.139,105.68
197474,53232,3445,1,150.69,0.185,150.69
197475,89154,861,3,331.1,0.174,993.3
197476,25432,90,4,50.92,0.12,203.68
197477,70185,3927,2,462.46,0.004,924.92
197478,48703,7150,1,160.29,0.108,160.29
197479,88172,3265,2,216.95,0.197,433.9
197480,47591,3321,2,8.37,0.036,16.74
197481,8741,4328,1,378.36,0.088,378.36
197482,76672,850,1,325.21,0.236,325.21
197483,3949,7213,2,442.19,0.043,884.38
197484,36256,3077,2,376.8,0.109,753.6
197485,38924,4389,3,403.2,0.095,1209.6
197486,16865,2923,1,288.79,0.164,288.79
197487,14697,3173,1,401.04,0.035,401.04
197488,92660,3823,1,440.4,0.038,440.4
197489,24447,5410,2,66.58,0.09,133.16
197490,98051,5080,3,170.69,0.193,512.07
197491,54076,4375,2,236.6,0.12,473.2
